year,distance,speed,index,x,y,vy,vx
2017,11.997,13.339078,221,806.6014714803815,264.4817749150094,0.0014997223036128686,0.008455131316709096
2017,18.203,12.920767,222,737.8230997612176,180.6451645475552,-0.00955388180811057,0.007478139416237292
2017,14.003,13.133192,223,804.5061764864763,183.6361080521886,-0.0066764586704848574,0.023987287426038197
2017,8.006,12.92128,224,760.0172124267125,211.29948166725958,-0.007446257573765052,0.01249468069147011
2017,8.009,13.915953,225,858.7055902902432,216.78027868550487,0.006189978815938902,0.012899159316182423
2017,10.006,12.98307,226,752.3559785980143,316.92969491584057,0.025113158112999,0.011222207271515214
2017,12.003,13.218968,227,789.4317953237895,162.97979214531026,-0.008889998895022061,0.010294684757828694
2017,21.501,12.030743,228,619.6043367909809,313.2001609624256,0.03167881211033151,0.0005395739425538348
2017,10.001,12.972836,229,762.7496381021535,145.84550169970817,-0.012901653328350254,0.009957919848520454
2017,12.004,12.471339,230,704.114466282345,136.79111644602756,-0.03464157536992493,0.00427680314152955
2017,10.007,12.966513,231,784.426772290836,203.58346862999977,-0.00982486881713587,0.014883949548220136
2017,13.239,12.553647,232,670.9860674077139,234.11584506704378,0.014659218176202332,0.013461584684638869
2017,16.012,11.925535,233,585.2715064694206,148.72384683808323,-0.018154526629410063,-0.012201648684383795
2017,11.005,12.1108,234,601.8790217822336,311.31878909095565,0.0346204202677582,-0.01014585592964658
2017,11.966,11.24716,235,487.21991347355817,150.58934501211826,-0.018041769883175723,-0.020444433857579068
2017,12.013,12.307345,236,679.5059592356198,275.0663956518545,0.021344878386435177,0.014922123625104096
2016,10.68,12.301497,237,660.4541459355632,140.79868067420125,-0.028334473763235946,0.0009654336741957148
2016,9.055,11.410306,238,501.1541812011069,155.04049445771213,-0.021923415667253806,-0.018877285803962144
2016,8.076,12.041984,239,575.1049087158182,160.27440899747768,-0.01937212851178622,-0.013575321208062447
2016,10.066,12.269529,240,671.9969540989883,318.130584777254,0.03399379307024789,0.006495936684961787
2016,8.018,12.477447,241,685.1684601733272,154.71310334969994,-0.02124724546781692,0.008860802992048073
2016,10.076,11.955162,242,586.3557438255834,234.86826040772587,0.002883014759405034,-0.006871038865992274
2016,6.064,12.108794,243,576.5211156909959,254.54865629420172,0.0037187312080073365,-0.020882698283528678
2016,9.059,12.013225,244,589.8030096183372,109.64708349749237,-0.024315161020130753,-0.0075128557102413125
2016,10.059,12.325812,245,650.1881501536508,163.30126843687273,-0.025301658851008754,-0.012106942745900384
2016,10.04,12.19137,246,636.9070944478729,311.3568780287387,0.024935047842492845,0.00047598363510055415
2016,8.108,12.190246,247,562.0474897156797,208.1814492045631,-0.008524711959015455,-0.018565398694016064
2016,8.111,12.251515,248,627.903391982897,259.3101944851176,0.01070422371852034,-0.005308708472994714
2016,10.007,12.431291,249,657.4430177633137,241.25825803525407,0.015363256834552065,0.014118572518328595
2016,12.02,12.366566,250,684.4727294877956,129.334039438415,-0.02525892758708345,0.007998588093078202
2016,8.871,11.303669,251,496.2967621736262,179.79808561251485,-0.015625078054718747,-0.015467659597665986
2016,8.047,12.410873,252,609.8539872287464,223.19506997382535,0.0039516174791456565,-0.01850970293737314
2016,5,9.306163,253,299.24017607757514,215.81841428113188,-0.000576060549810596,-0.00029385345403003645
2016,9.999,12.034924,254,637.1478333156065,272.29734966868637,0.024100765720457214,0.0053166205417499385
2016,7.342,12.744972,255,738.9414303087177,317.0706141785184,0.017529571543649914,0.009058447069192918
2016,8.004,12.2386675,256,637.4362723637731,297.7015355809948,0.0251380618536987,0.009045131322315325
2016,6.156,12.08323,257,607.3335049103574,323.314679297311,0.03359987231997814,0.0007227242890872731
2016,4.052,11.422655,258,591.041568041405,187.25516673513914,-0.011813574475969037,-0.0028835188236991695
2016,8.005,12.101778,259,624.4813447602925,297.2572834110908,0.032604122772635954,0.00878738724222672
2016,8.465,10.840715,260,442.6209249314076,251.32338055861098,0.011374686817622907,-0.01863437301795748
2016,10.052,12.750996,261,770.9862058198369,198.57995863911347,-0.0004998958330181503,0.008895905256518013
2016,14.013,12.323286,262,614.6296979776477,248.45312520123593,0.03707687271407657,-0.0026500697560980714
2016,14.004,12.954925,263,765.0313282751746,306.85719982249435,0.02922213330862392,0.02640813270901174
2016,8.841,10.23056,264,403.44620520174425,203.1657163303947,-0.0041800133811592454,-0.010100285254253697
2016,10.006,13.152636,265,797.8041503094476,276.551902143665,0.009853107180718846,0.02014873447231653
2016,10.016,13.003978,266,778.341371010223,173.00120623326828,-0.0033829274387567787,0.020291215881293113
2016,18.416,12.602268,267,703.2287209831791,295.3123897203022,0.027199140151479312,0.006262484587573549
2016,18.007,11.965846,268,585.022380554961,310.11069990797034,0.016060602373427758,-0.010431664141220784
2016,12.103,13.361829,269,817.9035983323781,192.65333624740882,-0.0028619952328702834,0.020300185849918592
2016,10.009,12.233428,270,595.5562078933981,297.2996191478508,0.026237531102222423,0.001958745949501843
2016,14.011,12.428515,271,695.7441117458293,256.05472556039194,0.009032106406355224,0.02310974511952613
2016,10.008,12.61943,272,726.7667318295892,126.84905173188326,-0.03252617755531168,-0.005229039645389382
2016,12.059,12.583961,273,721.3514070765192,256.282897856775,0.05223166817648637,0.0031159898305132103
2016,10.021,13.057297,274,776.0519874629387,140.52789088525222,-0.01717992118081292,0.017170252821595868
2016,18.007,12.165022,275,609.2919547495464,131.82123963578374,-0.024065139625071074,-0.014184056051957127
2016,8.729,12.455108,276,691.0266373156588,143.02076439926157,-0.026953593138741423,0.010145209469780989
2016,8.613,11.274376,277,473.0827411348834,147.55814224613943,-0.014002700658567303,-0.0219588061730194
2016,3.4,12.75,278,740.6645150354511,243.0337795719113,0.023127860869282372,0.02904423421316477
2016,5.282,13.017244,279,766.8873962689452,168.09388633458676,-0.030347965407579974,0.02519116704684742
2016,14.141,12.875199,280,736.2075525067398,293.22703926799454,0.03201554097199112,0.019855294828403768
2016,8.062,12.717202,281,718.296681395077,137.53799068681238,-0.018710959802077484,0.008007700570623204
2016,10.282,12.23313,282,636.9786096321619,157.34906793277378,-0.03140381327239556,-0.006820957357016477
2016,10.316,12.633189,283,716.442267468228,151.12931513336224,-0.019086503920644624,0.027967782747150314
2016,8.274,12.787853,284,714.7837115155107,240.3833389014164,0.007135797140927713,0.0032850107447033442
2016,8.36,12.644395,285,724.6132480895186,167.2520825283719,-0.033657752292056774,0.0002800761375396442
2016,10.014,12.557964,286,659.7807180933107,310.4739074279737,0.030304557999571692,0.010121119855634492
2016,7.23,12.874135,287,732.1869437916881,265.40063898345693,0.027263631305444156,0.023605282472792036
2016,8.014,13.423586,288,813.4451825663398,206.3477003965279,-0.005287630525066006,0.028344427640493355
2016,6.964,12.771341,289,724.315693702571,285.12979803326067,0.021298888032298385,0.017956527959779606
2016,4.525,12.769439,290,764.9843099327676,221.59709737004704,-0.0004964353848795761,0.01942543026558437
2016,5.033,12.510193,291,694.5443010163224,161.877746563703,-0.03307000912121933,0.014221110405843888
2016,8.168,13.0700245,292,789.7413460920272,249.64524599793486,0.018109304861426267,0.012678822305341902
2016,17.329,11.53166,293,537.7424318533984,176.1050921732561,-0.013131545473088684,-0.023215436506380728
2015,11.005,12.552336,294,663.1472701771261,280.54098255818593,0.01877162466073221,0.009102134102378883
2015,10.289,12.940054,295,764.7372089552218,131.54687156808652,-0.01675347595298376,0.021298220362164832
2015,9.609,12.886094,296,708.7652222602889,228.2028730891335,-0.008917075145952516,0.01725724251854504
2015,9.893,13.223967,297,809.0706818630365,219.19379472939642,-0.008806717437688969,0.01940773233506036
2015,13.403,10.506597,298,432.78551116405526,202.57968008508553,-0.00384323377510649,-0.0007413644986649009
2015,8.273,12.1392,299,623.7203854191363,272.15573085418595,0.03112324735157293,0.0020749595317792967
2015,21.514,12.138586,300,636.437530366596,124.4791331971599,-0.03129397442587932,0.0005505800500802056
2015,8.621,11.799733,301,597.757293757629,173.06041956083433,-0.011958363812337724,-0.012610836479079129
2015,10.837,12.606183,302,669.2296875159948,249.59311779117056,0.014339746873532549,0.01690551346178146
2015,14.005,12.209622,303,638.2989185630724,192.54917690659477,-0.012755859426132892,0.001743171837259766
2015,17.36,11.482396,304,526.1270049859862,302.7485019166932,0.016434519915082584,-0.002842453267730596
2015,7.155,10.327598,305,394.8197862817338,193.54049395891673,-0.0066279020389167975,-0.007249531223672476
2015,7.269,10.0676155,306,395.1277128614732,225.7207020808293,0.0007238383147672952,-0.005959239117015902
2015,1.995,10.207374,307,392.6244141919543,248.7264011612015,0.0009726291430896134,-0.008206377270886613
2015,12.018,13.027367,308,760.6175313886516,291.1902376385066,0.027202940273937253,0.03293486187275282
2015,9.515,11.26492,309,479.9850465450136,229.39587551182183,-0.0008203243815947864,-0.03059243020661613
2015,7.026,12.208761,310,583.0475383692807,221.74418569032514,-0.014455368295681961,-0.020269497289415787
2015,17.25,11.237804,311,481.90944354881645,200.62048854121943,-0.012218298003480116,-0.01031502064868932
2015,10.099,13.168638,312,797.4370183608761,227.53811231297473,-0.0020505689068316822,0.018211834025895084
2015,14.052,12.693439,313,709.7607168941128,165.34588203595436,-0.02661400057758801,-0.003637868892884404
2015,11.512,12.242032,314,682.2266071983744,168.5721060892298,-0.0254627183915638,-0.010002464718007578
2015,9.998,12.844438,315,763.3733644705105,233.62989285548585,-0.0018733286271344226,0.024269975239198393
2015,8.157,12.834502,316,736.0756199850342,217.7808383823904,0.012425578597607324,0.012525300884771783
2015,10.89,10.860215,317,449.89226448026517,174.35885609624884,-0.01095269107813117,-0.018083399725392767
2015,6.006,10.523657,318,425.63527405100706,227.1197685559438,-0.00007186094614503521,-0.003625377921408537
2015,10.011,12.622253,319,721.3243217569558,272.40769438780023,0.02942648328060049,0.01075608565564762
2015,6.608,12.233576,320,607.4782691374992,200.89739715734487,-0.0029047583138780433,0.0066958435457591305
2015,6.05,10.943062,321,447.01924461007394,198.5337362218892,-0.008362282150702708,-0.015163591827425106
2015,8.442,11.749115,322,551.3195760481616,271.23279465396433,0.00955440558897017,0.0034478368173909185
2015,6.825,10.370094,323,407.21009982940285,227.61172477789782,-0.0017770629111989282,-0.0055357724221212845
2015,8.468,12.603008,324,692.9945100146537,270.7234635564203,0.008408511110797769,0.014351896156776345
2015,11.397,12.59238,325,711.1067107275287,310.5369563937902,0.026581703314858346,0.011860454040986018
2015,12.291,12.189599,326,630.4193674676488,245.0763545277023,0.012732496537242465,-0.007495918375675014
2015,17.519,11.603816,327,545.3729811269744,128.6654029264795,-0.0273046769675173,-0.010579185720183338
2015,10.153,12.422259,328,689.301272381301,285.9836479787118,0.03156437030003844,0.012605941993967166
2015,8.31,12.446186,329,714.6084446842474,191.30651465312633,-0.02712346162320887,0.018964220284243567
2015,15.399,11.41,330,505.0584625920053,221.95391842097695,0.0027983127433537755,-0.014559581808782474
2015,8.626,12.889,331,729.7674761639475,155.07098906536237,-0.02870197433712656,0.018303212571318502
2015,15.142,12.955,332,753.104787978799,170.88745256069595,0.00030666296608392144,0.031381116959683854
2015,8.666,12.9,333,721.816308046167,180.23200357724426,-0.022112214317282733,0.027621940725540594
2015,10.606,13.043,334,776.9838938612911,254.94637507007064,0.019869226423707025,0.013158041754223049
2015,10.581,13.003,335,745.6657572059584,266.1266770445929,0.012477607761410481,0.02121142039453932
2015,5.82,10.807,336,447.48702561465575,263.2520713660041,0.02001195734798506,-0.023776268539987225
2015,6.826,12.84,337,752.4349857714844,185.74475036347945,-0.0037463033095839256,0.02665291436369781
2015,9.998,12.373,338,648.7042716827397,148.9323269104885,-0.02455662367966886,-0.0019020686014019127
2015,13.097,12.973,339,751.9363954342642,223.43979799579594,0.004030423162492355,0.019608700276393016
2015,12.001,12.12,340,650.2325833094894,216.61687343920593,0.011100315107435373,-0.0052391231086134525
2015,16.034,12.722,341,724.1219592335294,320.6379963245431,0.028028851661813053,0.011404801956627639
2015,14.014,13.108,342,774.805076251309,156.05092331211438,-0.009370994793799124,0.010214610908867015
2015,8.273,12.211,343,690.32934838384,115.25381137436223,-0.044247859485702604,0.007823013377877656
2015,10.347,12.519,344,681.6905331462169,193.59442945593102,-0.007215850828344652,0.002157533287668596
2015,10.633,12.705,345,716.2302886772976,215.97162074121064,0.006302247493888768,0.049101029309523335
2015,11.996,12.77,346,664.1911267549555,168.4421943309477,-0.032083257704164564,-0.006958044310864713
2015,21.5,11.767,347,566.0575102215241,191.99902672717545,-0.010443504313311975,-0.017028562794974205
2015,7.559,8.808,348,241.94285906874998,217.88777102256182,6.180294159128097e-7,-0.000004605889605190203
2015,10.069,13.011,349,786.7952766816311,217.82032077784487,-0.0028010961517218325,0.01739306736839708
2015,13.198,12.37,350,672.8561103406225,302.5179677958253,0.02907182196608496,0.008292329068735647
2015,10.205,9.635,351,325.8617780502875,224.01654169931206,0.0007865600034729076,-0.0005993741554010593
2015,15.01,12.16,352,654.6001956942443,197.2139277502337,-0.011589780004180246,0.0029796678322029408
2015,11.006,12.034,353,629.5524187432624,205.75053733022716,-0.014317348024138313,-0.0012407548284000375
2015,10.197,13.395,354,821.5966484601964,265.4353205940997,0.004915966173181562,0.008011653523954382
2015,13.005,12.026,355,577.783159275488,133.58489783242044,-0.019740133507026577,-0.014504491589102397
2015,14.177,12.16,356,645.0935075719035,231.8658213760885,0.019382979130104797,0.011263834870431548
2015,12.04,13.35,357,816.402254917408,251.322140545457,0.0020826163632088244,0.015830969834213462
2015,12.007,13.036,358,781.445971114723,187.86333624006159,0.0017146340900874135,0.015108524511956016
2015,11.877,12.779,359,720.2378937451066,298.22008978177547,0.0235145389495164,0.008340540779340344
2015,12.568,13.072,360,782.8639940103274,278.6758323746438,0.030388549979877822,0.022915635717954772
2015,6.439,8.216,361,169.77714655090625,219.99996687346004,5.1510346940561915e-9,-1.482742239726682e-11
2015,12.066,12.777,362,749.6112409785273,302.2429903633392,0.022337589898979247,0.025986347823843473
2015,13.133,12.453,363,700.0321638410477,240.3171161043001,-0.0016932033766982179,0.014185125841573356
2015,12.13,13.285,364,798.6117903864521,208.5331860192709,-0.00855172569624293,0.012878031714154161
2015,14.203,12.757,365,724.3681423458186,228.89286849103698,0.03179093616932459,0.01761537616552882
2015,21.487,12.834,366,746.392057289818,151.6408390411023,-0.017523306895875043,-0.0009242151914105749
2015,16.013,13.025,367,776.9959076417351,294.4430334115505,0.03321065427818741,0.031820457144166
2015,11.011,13.065,368,763.7116335256484,248.27042583861805,-0.002427192731117482,0.02440704774178887
2015,14.167,13.407,369,837.0522429855649,213.30474348216475,-0.00011182769731056834,0.017182727048212533
2015,10.029,13.198,370,792.5283629063343,290.23959712945805,0.023670477932800717,0.029242020422839132
2015,10.004,11.96,371,596.0111003811719,224.41880223859388,-0.011738962289903038,-0.020002673854319926
2015,10,12.805,372,756.6870930360507,198.27043524883223,-0.0003758732174128906,0.011486868625232063
2015,8.072,12.363,373,664.4464584448713,217.6222583879119,0.0007409929679803292,-0.004130938628187852
2015,7.163,12.576,374,668.4518128766122,191.96974971772656,-0.016799894807309448,0.0010077468407934276
2015,8.82,12.565,375,687.5114200640397,299.8280486023125,0.031066475349467937,0.008931735860051436
2015,21.109,12.147,376,628.9759852884896,105.52770867537544,-0.02524148485187414,-0.016833389057305675
2015,12.023,13.391,377,827.3824089589941,240.22610866298893,-0.0060283299707648225,0.00795546614058691
2015,7.638,11.079,378,452.6858364053219,209.18080713720488,-0.011442758719065036,-0.009372415183800751
2015,12.006,13.361,379,816.1848588062289,172.43855613254,-0.012780395990139885,0.02106602532619326
2015,9.148,12.944,380,736.155336287124,253.08163533276024,0.03160318295358925,0.02968287489084069
2015,10.007,13.738,381,843.3147918863126,198.51998608516402,-0.003514983871118759,0.02116021095659152
2015,5.668,7.615,382,99.50331454399698,219.99996883826933,4.845515286186164e-9,-7.612671186052926e-10
2015,16.047,12.063,383,601.7312562154996,336.88280647379736,0.027855500369452,-0.013206486019639219
2015,8.198,13.583,384,822.3700329246425,216.26476371651376,-0.009631235051538534,0.015247499592930805
2015,8.473,12.091,385,605.2077656357728,274.35561636632497,0.015757244129531216,-0.005720127167438857
2014,2.612,12.678,386,727.0565769369928,212.49132390070787,-0.0333407636992423,0.035617896430262634
2014,12.004,11.771,387,578.8977456771637,281.1932191967058,0.018283325763016483,-0.0037841997883660394
2014,14.051,12.293,388,666.9939461987288,265.250971390731,0.014260114542850248,0.01556902658851743
2014,7.01,13.405,389,825.7996390614841,204.10636111958064,-0.007413795602080096,0.024422424568304322
2014,8.139,13.471,390,818.7343196711367,228.81230390871244,-0.008983684155863283,0.012076729200000275
2014,14.01,12.545,391,683.996875127141,244.21549786794802,0.009882764123449525,0.01699438650059544
2014,6.029,13.629,392,831.3734774392176,193.69237029559878,-0.008191061234519716,0.022970436596673027
2014,8.014,12.754,393,703.505869297631,215.7480224903492,-0.018752563245906215,0.03202398711860268
2014,10.009,12.664,394,696.398750637048,310.5766106139041,0.028151688486621616,0.012458036020946955
2014,8.05,11.962,395,599.5986985237766,154.4842821020079,-0.018547678692963435,-0.012677321128844324
2014,6.172,12.841,396,744.3857335597426,194.3809384140792,-0.012985387726989392,0.01592436658171011
2014,10.016,12.883,397,721.3305981177292,202.85547673957132,-0.015333069713204445,0.009671523413991473
2014,6.018,11.812,398,554.819559264038,152.31554545012517,-0.0189551827732825,-0.014870985907577369
2014,10.44,13.043,399,771.4965692103638,268.516935212804,0.024476200233702134,0.025159194736001592
2014,8.341,12.902,400,735.1016328740964,202.36457910942283,-0.012103606991415891,0.009787784681382139
2014,12.542,13.026,401,789.2032674141311,264.10778213975425,0.018765452323521784,0.004304308914051357
2014,8.239,12.931,402,750.6010623569166,238.78118456102524,0.01100226154114987,0.028733401447613088
2014,12.027,12.422,403,668.895750492728,128.3601345290603,-0.025060848940634543,0.007986199681427652
2014,7.382,12.471,404,661.061615926001,294.08547623832834,0.016067982563571625,0.006321515313249684
2014,2.607,13.787,405,846.981944384977,220.66166190688133,0.007445615914966449,0.011212266426535122
2014,10.014,12.204,406,620.7779988612062,160.98483322478498,-0.0227601336328203,-0.013044310624803693
2014,10.074,12.575,407,689.9040833864892,217.21133538068548,-0.016571594904122473,0.032257456183642085
2014,8.59,12.074,408,614.0906543104928,263.0245713017573,0.044090545981700625,-0.010238521033937952
2014,12.293,12.657,409,707.152953254047,267.4480943181327,0.01614873706659581,0.016146119886243083
2014,10.488,12.48,410,701.9786313043849,151.69256639099908,-0.03427205056004807,0.009783061211577432
2014,8.215,12.28,411,636.8337795414207,141.23356252175554,-0.031634469863287,-0.006134830342253889
2014,10.455,11.983,412,599.2249007008261,246.54066105063637,0.00696324146084622,-0.005534262214413149
2014,7.739,11.473,413,528.1218750743645,147.87602455269408,-0.022145389842226564,-0.008434912294916623
2014,10.366,11.7,414,538.1212093409529,225.242782202662,-0.0014711634798784039,-0.019455109624932205
2014,7.78,11.122,415,472.6020831359586,188.0735052268106,-0.011857292105903014,-0.010870143811182651
2014,8.48,12.105,416,619.56850525084,234.4124321454776,0.04409440103428558,0.013074255196939041
2014,6.456,8.672,417,220.24087214503044,224.17747170473046,-0.000004163386215882904,-0.000001506249697936677
2014,8.033,11.92,418,564.824927083751,251.03277920629648,0.007173814329987779,-0.021924758224613372
2014,6.118,11.764,419,533.8546542991613,204.9787231163393,-0.010125618544338915,-0.01723230746186127
2014,8.022,11.486,420,568.6452452187262,219.32528352762748,-0.011595678690954141,-0.010846192089043178
2014,7.789,9.916,421,363.2337052544021,220.2976799907455,0.000036420177435381174,-0.0033563459902048076
2014,7.614,10.672,422,435.1973705793697,261.97588321296416,0.015844150769971792,-0.012225143421667958
2014,4.583,11.059,423,449.3629387447075,161.85846255460976,-0.011034886772575315,-0.01614784197028828
2014,10.791,11.549,424,542.1111966357163,295.297295616955,0.02382544553626209,-0.01754526995386681
2014,6.785,11.976,425,590.2544992996834,162.8084239342326,-0.014539912605148624,-0.009108275736757251
2014,7.494,8.694,426,226.88519824782645,213.97522043077686,0.0000027386680307110244,0.000009091751498879893
2014,11.168,11.166,427,483.82658314911646,287.1992724075431,0.01904665059059049,-0.01315246056320428
2014,8.186,9.32,428,287.9484115928596,219.24171098936472,-0.000016000533934799063,-0.00014808327342038177
2014,21.295,10.363,429,416.2859548112474,214.19622889300922,-0.004557517328492519,-0.009422133489486147
2014,7.381,11.067,430,469.1108346421572,281.52095902564344,0.014511717123006794,-0.020914029525275723
2014,14.347,10.36,431,417.6448368947874,195.6014605031717,-0.003967278079565535,-0.000757548922973452
2014,12.868,9.625,432,340.87349362827047,226.91153155040504,-0.0004427600858798312,-0.0003443363126439477
2014,7.086,11.826,433,561.7030825474477,263.79246350907243,-0.00785466138866866,-0.009003458980739855
2014,8.416,12.172,434,602.4886772899579,212.23048430223318,-0.003955557210307525,-0.005336450531648823
2014,11.48,11.371,435,508.64472325703395,237.94603522017343,0.004763671579758899,-0.02331362246966435
2014,7.511,7.314,436,64.30790269720082,219.99997546121767,3.815675263380447e-9,3.8029401090897464e-9
2014,6.662,11.174,437,494.7081449424438,192.43628408173316,-0.014281064106224367,-0.011602669441218409
2014,5.879,11.328,438,531.4329827086061,254.1803715964308,-0.0023152902622798127,-0.031241815890815365
2014,7.841,11.739,439,547.7514252009198,235.00275978326832,-0.004624484658685218,-0.016258014068343967
2014,9.106,11.096,440,476.8885700699726,175.2888529521363,-0.013350398123159976,-0.012709606073591983
2014,10.541,10.528,441,425.61709872166495,252.18999538403025,0.008658050805275166,-0.006362503182927813
2014,5.569,9.717,442,354.36800942530505,228.24814098569504,0.003051227566013567,-0.0006899556032112757
2014,3.079,13.252,443,796.5282706540289,241.43912403914166,0.023056759808953678,0.022817960230231735
2014,6.391,9.437,444,308.3234158559332,209.4240168085247,-0.00015219845842376922,0.00005014682341350974
2013,7.773,10.708,445,432.589796899073,217.18742270595158,-0.003846462128237251,-0.009549038514924982